brianpid,season,position,age,team,unitid,college,franname,wt,ht,birthdate,drafted_team,draft_round,draft_pkoverall,nfldraftyear,suppdraft,undrafted,nfldraft,birthday,transfercollege,drafted_fran,major_award,all_american,combineonly,combinepart,race,divfbs,bcsschool,birthcity,birthstate,captain,g,gs,av,law,lgeaction,tmaction,alcohol,drugs,driving,harm_othr,domestic,weapon,othr_crm,chrg_drop,guilty,acquit,probn,jail,susp_s,fine,other_punish,plea,divprog,team_suspend,team_boot,team_fine,nfl_suspend,nfl_boot,nfl_fine,nfl_counsel,intincident,finalsusp,indefinite,finalfinegame,finalfineextra,cutfromteam,otherdocking,lgepunished,teampunished,directtolge,directtoteam,directtoplayer,directtofans,directtoref,directtocoach,directtomedia,directtosociety,perscond,subabuse,pedpolicy,cdtt,cdtl,fieldfight,fieldhit,fieldnonv,fieldunsport,uniformequp,leaguerules,undisclosed,contract,fieldmis,oncond,playerappealed,appealsuccess,yrs,nflexp,probowl,apcomepoy,apdefpoy,apdefroy,apmvp,apoffpoy,apoffroy,bertbell,pfwacomepoy,pfwamvp,sbmvp,wpmoy,seasontotalaward,cpi_urban,deflator,real_basesal,real_signbonus,real_totbon,real_totsal,real_capvalue,fips,winpct,fbplay,sbchamp,msa_pop,real_msainc,oid,owner,owner_fnd,single,partner,corp,sportent,govt,lgecontrol,familyowned,gen2,gen3,winpctlag1
chandjef01,2002,K,23,San Francisco 49ers,134130,Florida,San Francisco 49ers,218,6-2,6/18/1979,San Francisco 49ers,4,102,2002,0,0,1,18jun1979,,San Francisco 49ers,0,0,0,1,1,1,1,Jacksonville,FL,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,179.89999,.73392624,0,0,0,0,0,41860,.625,1,0,4158544,270168637440,deyo-york-100,Denise DeBartolo York and John York,2000,0,1,0,0,0,0,1,0,0,.75
charles-preston-1999,1999,DE,,,232265,Hampton,Baltimore Ravens,,,4/19/1975,,,,1999,,,,,1,,,,,,2,0,0,Washington,DC,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,166.60001,.67966712,0,0,0,0,0,12580,.5,0,0,2540307,117740462080,ModeAr0,Art Modell,1961,1,0,0,0,0,0,0,0,0,.375
charles-sweeton-2015,2015,T,,,221768,Tennessee-Martin,Kansas City Chiefs,,,9/11/1992,,,,2015,,,,,,,,,,,1,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,237.017,.96694273,0,6205.1245,0,6205.1245,6205.1245,28140,.68800002,1,0,2087471,103745839104,HuntCl0,Clark Hunt,2006,1,0,0,0,0,0,0,1,0,.56300002
charles-tuaau-2015,2015,DT,,,224554,Texas A&M-Commerce,Kansas City Chiefs,,,1/4/1992,,,,2015,,,,,,,,,,,3,0,0,Wahiawa,HI,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,237.017,.96694273,0,1722.9562,0,1722.9562,1722.9562,28140,.68800002,1,0,2087471,103745839104,HuntCl0,Clark Hunt,2006,1,0,0,0,0,0,0,1,0,.56300002
chase-clement-1,2013,TE,,,159391,LSU,New York Giants,,,8/1/1989,,,,2013,,,,,,,,,,,1,1,1,Thibodaux ,LA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,232.957,.95037943,876.492,0,0,876.492,876.492,35620,.43799999,0,0,19994144,1259572559872,mara-tisc-100,John Mara and Steve Tisch,2005,0,1,0,0,0,0,1,0,1,.56300002
chase-johnson-1,2007,OL,,,240727,Wyoming,Minnesota Vikings,,,12/16/1983,,,,2007,,,,,,,,,,,1,1,0,Grant,NE,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,207.342,.84587955,0,0,0,0,0,33460,.5,0,0,3200372,177266409472,WilfZy0,Zygi Wilf,2005,1,0,0,0,0,0,0,0,0,.375
chase-lyman-1,2005,WR,,New Orleans Saints,110635,California,New Orleans Saints,,,9/4/1982,New Orleans Saints,4,118,2005,,,1,,,,0,0,0,1,1,1,1,Mountain View,CA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,0,0,0,0,0,0,0,0,0,0,0,0,195.3,.79675263,0,0,0,0,0,,.18799999,0,0,,,BensTo0,Tom Benson,1985,1,0,0,0,0,0,0,0,0,.5
chip-reeves-1,2013,WR,,,102368,Troy,Washington Redskins,,,12/24/1989,,,,2013,,,,,,,,,,,2,1,0,Stone Mountain,GA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,232.957,.95037943,0,1752.984,0,1752.984,1752.984,47900,.18799999,0,0,5964439,381187457024,SnydDa0,Dan Snyder,1999,1,0,0,0,0,0,0,0,0,.625
chris-brymer-1999,1999,OL,,,123961,USC,Dallas Cowboys,,,11/29/1974,,,,1999,,,,,,,,,,,1,1,1,Apple Valley,CA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,166.60001,.67966712,0,0,0,0,0,19100,.5,1,0,5059956,233809707008,JoneJe0,Jerry Jones,1989,1,0,0,0,0,0,0,0,0,.625
chris-colmer-1,2005,OT,,Tampa Bay Buccaneers,199193,North Carolina State,Tampa Bay Buccaneers,,,11/21/1980,Tampa Bay Buccaneers,3,91,2005,,,1,,,,0,0,0,1,1,1,1,State Brooke,NY,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,0,0,0,0,0,0,0,0,0,0,0,0,195.3,.79675263,0,0,0,0,0,45300,.68800002,1,0,2651580,114706563072,GlazMa0,Malcolm Glazer,1995,1,0,0,0,0,0,0,0,0,.31299999
chris-cummings-1999,1999,CB,,,171100,Michigan State,Detroit Lions,,,,,,,1999,,,,,,,,,,,2,1,1,Brentwood,TN,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,166.60001,.67966712,0,0,0,0,0,19820,.5,1,0,4447649,206198931456,FordWi0,"William Clay Ford, Sr.",1961,1,0,0,0,0,0,0,0,0,.31299999
chris-daniels-1,2000,WR,,,243780,Purdue,Tampa Bay Buccaneers,,,3/30/1977,,,,2000,,,0,,,,,,1,1,1,1,1,Clearwater,FL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,0,0,0,0,0,0,0,0,0,0,0,0,172.2,.70251304,0,0,0,0,0,45300,.625,1,0,2404013,99907903488,GlazMa0,Malcolm Glazer,1995,1,0,0,0,0,0,0,0,0,.68800002
chris-davenport-1,2014,G,,,160755,Tulane,Washington Redskins,,,10/4/1989,,,,2014,,,,,1,,,,,,2,1,0,Shreveport,LA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,236.73599,.96579629,0,7765.6128,0,7765.6128,7765.6128,47900,.25,0,0,6033891,390384680960,SnydDa0,Dan Snyder,1999,1,0,0,0,0,0,0,0,0,.18799999
chris-denman-1,2007,OL,,Tampa Bay Buccaneers,110556,Fresno State,Tampa Bay Buccaneers,,,10/7/1983,Tampa Bay Buccaneers,7,214,2007,,,1,,,,0,0,0,1,1,1,0,Tehachapi,CA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,0,0,0,0,0,0,0,0,0,0,0,0,207.342,.84587955,0,0,0,0,0,45300,.56300002,1,0,2726780,121075834880,GlazMa0,Malcolm Glazer,1995,1,0,0,0,0,0,0,0,0,.25
chris-dieker-2011,2011,QB,,,149222,Southern Illinois,Pittsburgh Steelers,,,7/22/1987,,,,2011,,,,,,,,,,,1,0,0,Topeka,KS,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,224.939,.91766888,408644.13,362.87598,0,409007,409007,38300,.75,1,0,2359746,115668885504,RoonDa0,Dan Rooney,1988,1,0,0,0,0,0,1,1,0,.75
chris-douglas-2012,2012,RB,,,198419,Duke,Buffalo Bills,,,2/13/1981,,,,2012,,,,,,,,,,,2,1,1,Sherrillsford ,NC,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,229.59399,.93665957,3202.8713,0,0,3202.8713,3202.8713,15380,.375,0,0,1135198,51125350400,WilsRa1,Ralph Wilson,1960,1,0,0,0,0,0,0,0,0,.375
chris-elkins-2014,2014,C,,,206695,Youngstown State,Pittsburgh Steelers,,,6/24/1992,,,,2014,,,,,,,,,,,1,0,0,Beaver Falls,PA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,236.73599,.96579629,0,1380.2083,0,1380.2083,1380.2083,38300,.68800002,1,0,2358096,118572269568,RoonDa0,Dan Rooney,1988,1,0,0,0,0,0,1,1,0,.5
chris-king-2016,2016,WR,,,212106,Duquesne,Arizona Cardinals,,,12/13/1993,,,,2016,,,,,,,,,,,2,0,0,Crofton,MD,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,240.007,.97914082,0,680.18817,0,680.18817,680.18817,38060,.46900001,0,0,4661537,201196797952,BidwBi0,Bill Bidwill,1962,1,0,0,0,0,0,0,1,0,.81300002
chris-mcdonald-1,2013,FB,,,171100,Michigan State,New England Patriots,,,11/13/1989,,,,2013,,,,,,,,,,,1,1,1,Sterling Heights,MI,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,232.957,.95037943,73056.086,0,0,73056.086,73056.086,14460,.75,1,0,4698356,308145192960,KrafRo0,Robert Kraft,1994,1,0,0,0,0,0,0,0,0,.75
chris-smith-2002,2002,OL,,,110644,California-Davis,New York Jets,,,10/9/1979,,,,2002,,,,,,,,,,,2,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,179.89999,.73392624,0,0,0,0,0,35620,.56199998,1,0,18554586,1024139591680,JohnWo0,Robert Wood Johnson IV,2000,1,0,0,0,0,0,0,0,0,.625
chris-swain-2,2016,FB,,,164155,Navy,New York Jets,,,11/17/1992,,,,2016,,,,,,,,,,,2,1,0,Macon,GA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,240.007,.97914082,28187.979,0,0,28187.979,28187.979,35620,.31299999,0,0,20153634,1358333739008,JohnWo0,Robert Wood Johnson IV,2000,1,0,0,0,0,0,0,0,0,.625
christian-french-1,2016,OLB,,,209551,Oregon,Seattle Seahawks,,,8/18/1992,,,,2016,,,,,,,,,,,2,1,1,Cedar Rapids,IA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,240.007,.97914082,0,1701.4917,0,1701.4917,1701.4917,42660,.65600002,1,0,3798902,250219364352,AllePa0,Paul Allen,1997,1,0,0,0,0,0,0,0,0,.625
chuka-ndulue-1,2015,DT,,,207500,Oklahoma,Denver Broncos,,,8/27/1991,,,,2015,,,,,,,,,,,2,1,1,,Nigeria,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,237.017,.96694273,13651.273,861.47809,0,14512.752,14512.752,19740,.75,1,1,2814330,162917269504,BowlPa0,Pat Bowlen,1984,1,0,0,0,0,0,0,0,0,.75
cj-akins-2013,2013,WR,,,222831,Angelo State,Los Angeles Rams,,,5/10/1991,,,,2013,,,,,,,,,,,2,0,0,Harker Heights,TX,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,232.957,.95037943,125480.41,0,0,125480.41,125480.41,41180,.43799999,0,0,2800914,134913499136,KroeSt0,Stan Kroenke,2010,1,0,0,0,0,0,0,0,0,.46900001
cj-barnett-1,2014,S,,,204796,Ohio State,New York Giants,,,4/21/1991,,,,2014,,,,,,,,,,,2,1,1,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,236.73599,.96579629,0,1725.0015,0,1725.0015,1725.0015,35620,.375,0,0,20095119,1299512557568,mara-tisc-100,John Mara and Steve Tisch,2005,0,1,0,0,0,0,1,0,1,.43799999
cj-conway-2015,2015,CB,,,185590,Montclair State,New York Giants,,,9/2/1993,,,,2015,,,,,,,,,,,1,0,0,Folsom,NJ,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,237.017,.96694273,6825.6367,0,0,6825.6367,6825.6367,35620,.375,0,0,20182305,1348094263296,mara-tisc-100,John Mara and Steve Tisch,2005,0,1,0,0,0,0,1,0,1,.375
cj-jones-1,2003,WR,,,153658,Iowa,Cleveland Browns,,,9/20/1980,,,,2003,,,,,,,,,,,2,1,1,Boynton Beach,FL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,184,.75065273,0,0,0,0,0,17460,.31200001,0,0,2131150,95027249152,LernRa0,Randy Lerner,2002,1,0,0,0,0,0,0,1,0,.56199998
cj-roberts-2015,2015,CB,,,128106,Colorado State-Pueblo,Arizona Cardinals,,,9/8/1991,,,,2015,,,,,,,,,,,2,0,0,Boynton Beach,FL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,237.017,.96694273,0,2757.1436,0,2757.1436,2757.1436,38060,.81300002,1,0,4574531,193075642368,BidwBi0,Bill Bidwill,1962,1,0,0,0,0,0,0,1,0,.68800002
claudell-louis-1,2016,DE,,,110556,Fresno State,Buffalo Bills,,,10/27/1990,,,,2016,,,,,,,,,,,2,1,0,,Haiti,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,240.007,.97914082,0,850.74585,0,850.74585,850.74585,15380,.43799999,0,0,1132804,53810745344,PeguTe0,Terry Pegula,2014,1,0,0,0,0,0,0,0,0,.5
claudius-osei-1,2005,CB,,,134097,Florida State,Tampa Bay Buccaneers,,,6/20/1980,,,,2005,,,,,,,,,,,2,1,1,Tallahassee,FL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,195.3,.79675263,0,0,0,0,0,45300,.68800002,1,0,2651580,114706563072,GlazMa0,Malcolm Glazer,1995,1,0,0,0,0,0,0,0,0,.31299999
clay-burton-1,2015,TE,,,134130,Florida,Buffalo Bills,,,10/22/1992,,,,2015,,,,,,,,,,,2,1,1,Venice,FL,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,237.017,.96694273,0,1034.1874,0,1034.1874,1034.1874,15380,.5,0,0,1135230,53734645760,PeguTe0,Terry Pegula,2014,1,0,0,0,0,0,0,0,0,.56300002
clenton-ballard-2002,2002,DT,,Jacksonville Jaguars,228459,Texas State,Jacksonville Jaguars,,,4/17/1979,Jacksonville Jaguars,6,180,2002,,,1,,,,0,0,0,1,2,0,0,San Antonio,TX,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,0,0,0,0,0,0,0,0,0,0,0,0,179.89999,.73392624,0,0,0,0,0,27260,.375,0,0,1171363,49480425472,WeavWa0,Wayne Weaver,1993,1,0,0,0,0,0,0,0,0,.375
cleve-roberts-1,1999,OL,,,102368,Troy,Tennessee Titans,,,1/5/1975,,,,1999,,,,,,,,,,,1,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,166.60001,.67966712,0,0,0,0,0,34980,.81300002,1,0,1293463,56458452992,AdamBu0,Bud Adams,1960,1,0,0,0,0,0,0,0,0,.5
cleveland-wallace-1,2016,CB,,,122755,San Jose St,Houston Texans,,,1/24/1994,,,,2016,,,0,,,,,,1,1,2,1,0,Mountain View ,CA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,0,0,0,0,0,0,0,0,0,0,0,0,240.007,.97914082,0,1190.84,0,1190.84,1190.84,26420,.56300002,1,0,6772470,359498842112,McNaBo0,Robert C. McNair,2002,1,0,0,0,0,0,0,0,0,.56300002
clint-mitchell-1,2003,DE,,Denver Broncos,134130,Florida,Denver Broncos,,,9/21/1980,Denver Broncos,7,227,2003,,,1,,,,0,0,0,1,1,1,1,Austin,TX,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,0,0,0,0,0,0,0,0,0,0,0,0,184,.75065273,0,0,0,0,0,19740,.625,1,0,2284876,121431580672,BowlPa0,Pat Bowlen,1984,1,0,0,0,0,0,0,0,0,.56199998
cody-boyd-1,2007,TE,,,236939,Washington State,Washington Redskins,,,10/22/1983,,,,2007,,,,,,,,,,,1,1,1,Bellingham,WA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,207.342,.84587955,0,0,0,0,0,47900,.56300002,1,0,5319975,351655231488,SnydDa0,Dan Snyder,1999,1,0,0,0,0,0,0,0,0,.31299999
cody-campbell-2005,2005,OG,,,229115,Texas Tech,Indianapolis Colts,,,9/29/1981,,,,2005,,,,,,,,,,,1,1,1,Seymour,IN,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,195.3,.79675263,0,0,0,0,0,26900,.875,1,0,1642088,75327791104,IrsaJa0,Jim Irsay,1997,1,0,0,0,0,0,0,1,0,.75
cody-clay-2015,2015,G,,,109785,Azusa Pacific,Atlanta Falcons,,,5/4/1991,,,,2015,,,,,,,,,,,1,0,0,Orange,CA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,237.017,.96694273,10341.874,517.09369,0,10858.968,10858.968,12060,.5,0,0,5710795,266313564160,BlanAr0,Arthur Blank,2002,1,0,0,0,0,0,0,0,0,.375
cody-elenz-1,2016,T,,,142285,Idaho,Atlanta Falcons,,,7/18/1993,,,,2016,,,,,,,,,,,1,1,0,Copperas Cove,TX,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,240.007,.97914082,0,6127.8213,0,6127.8213,6127.8213,12060,.68800002,1,0,5789700,279837179904,BlanAr0,Arthur Blank,2002,1,0,0,0,0,0,0,0,0,.5
cody-galea-1,2015,LB,,,122409,San Diego State,Indianapolis Colts,,,1/10/1992,,,,2015,,,,,,,,,,,1,1,0,Elk Grove,CA,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,237.017,.96694273,0,688.7688,0,688.7688,688.7688,26900,.5,0,0,1988817,99286269952,IrsaJa0,Jim Irsay,1997,1,0,0,0,0,0,0,1,0,.68800002
cody-heiman-2017,2017,ILB,,,156082,Washburn,Green Bay Packers,,,11/19/1993,,,,2017,,,,,,,,,,,1,0,0,Baileyville,KS,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,245.12,1,0,1666,0,1666,1666,24580,.43799999,0,0,,,packers-inc-100,Green Bay Packers Inc,1923,0,0,0,0,1,0,0,0,0,.625
